X_numpy,opp1 hands,opp2 hands,opp3 hands,opp1_waiting_yes,opp1_waiting_no,opp2_waiting_yes,opp2_waiting_no,opp3_waiting_yes,opp3_waiting_no,effect1,effect2,effect3
train3773,,,,0,1,0,1,1,0,,,
train3774,,,,0,1,0,1,1,0,,,
train3775,,,,0,1,0,1,1,0,,,
train3776,,,,1,0,0,1,1,0,,,
train3777,,,,1,0,1,0,1,0,,,
train3778,,,,1,0,0,1,1,0,,,
train3779,,,,1,0,0,1,1,0,,,
train3780,,,,1,0,1,0,1,0,,,
train3781,,,,1,0,1,0,0,1,,,
train3782,,,,1,0,1,0,0,1,,,
train3783,,,,1,0,1,0,1,0,,,
train3784,,,,0,1,0,1,0,1,,,
train3785,,,,0,1,1,0,1,0,,,
train3786,,,,0,1,1,0,1,0,,,
train3787,,,,1,0,1,0,1,0,,,
train3788,,,,0,1,0,1,0,1,,,
train3789,,,,0,1,0,1,0,1,,,
train3790,,,,1,0,1,0,0,1,,,
train3791,,,,1,0,1,0,0,1,,,
train3792,,,,1,0,0,1,1,0,,,
train3793,,,,1,0,0,1,1,0,,,
train3794,,,,1,0,0,1,1,0,,,
train3795,,,,1,0,0,1,1,0,,,
train3796,,,,0,1,1,0,1,0,,,
train3797,,,,0,1,1,0,1,0,,,
train3798,,,,0,1,1,0,1,0,,,
train3799,,,,0,1,1,0,1,0,,,
train3800,,,,0,1,0,1,0,1,,,
train3801,,,,0,1,0,1,0,1,,,
train3802,,,,0,1,0,1,1,0,,,
train3803,,,,0,1,1,0,1,0,,,
train3804,,,,0,1,1,0,0,1,,,
train3805,,,,0,1,1,0,0,1,,,
train3806,,,,1,0,1,0,0,1,,,
train3807,,,,1,0,1,0,0,1,,,
train3808,,,,1,0,0,1,0,1,,,
train3809,,,,1,0,0,1,1,0,,,
train3810,,,,1,0,1,0,1,0,,,
train3811,,,,1,0,1,0,1,0,,,
train3812,,,,0,1,0,1,1,0,,,
train3813,,,,0,1,1,0,0,1,,,
train3814,,,,1,0,1,0,1,0,,,
train3815,,,,1,0,1,0,1,0,,,
train3816,,,,1,0,1,0,0,1,,,
train3817,,,,1,0,1,0,0,1,,,
train3818,,,,1,0,1,0,0,1,,,
train3819,,,,1,0,1,0,0,1,,,
train3820,,,,1,0,0,1,0,1,,,
train3821,,,,1,0,0,1,0,1,,,
train3822,,,,1,0,0,1,0,1,,,
train3823,,,,1,0,0,1,0,1,,,
train3824,,,,0,1,0,1,0,1,,,
train3825,,,,0,1,0,1,1,0,,,
train3826,,,,0,1,0,1,1,0,,,
train3827,,,,0,1,1,0,1,0,,,
train3828,,,,0,1,0,1,0,1,,,
train3829,,,,0,1,1,0,0,1,,,
train3830,,,,0,1,1,0,0,1,,,
train3831,,,,1,0,1,0,0,1,,,
train3832,,,,0,1,0,1,0,1,,,
train3833,,,,0,1,0,1,0,1,,,
train3834,,,,0,1,0,1,0,1,,,
train3835,,,,0,1,0,1,1,0,,,
train3836,,,,0,1,0,1,0,1,,,
train3837,,,,0,1,0,1,0,1,,,
train3838,,,,0,1,0,1,0,1,,,
train3839,,,,0,1,1,0,1,0,,,
train3840,,,,0,1,0,1,0,1,,,
train3841,,,,0,1,0,1,0,1,,,
train3842,,,,0,1,0,1,0,1,,,
train3843,,,,1,0,0,1,0,1,,,
train3844,,,,0,1,0,1,0,1,,,
train3845,,,,0,1,0,1,0,1,,,
train3846,,,,0,1,0,1,0,1,,,
train3847,,,,0,1,0,1,0,1,,,
train3848,,,,1,0,0,1,0,1,,,
train3849,,,,1,0,0,1,0,1,,,
train3850,,,,1,0,0,1,0,1,,,
train3851,,,,1,0,0,1,0,1,,,
train3852,,,,0,1,0,1,0,1,,,
train3853,,,,0,1,0,1,1,0,,,
train3854,,,,0,1,0,1,1,0,,,
train3855,,,,0,1,0,1,1,0,,,
train3856,,,,1,0,0,1,1,0,,,
train3857,,,,1,0,0,1,1,0,,,
train3858,,,,1,0,0,1,1,0,,,
train3859,,,,1,0,0,1,1,0,,,
train3860,,,,0,1,1,0,0,1,,,
train3861,,,,0,1,1,0,0,1,,,
train3862,,,,0,1,1,0,0,1,,,
train3863,,,,1,0,1,0,0,1,,,
train3864,,,,0,1,0,1,1,0,,,
train3865,,,,0,1,0,1,1,0,,,
train3866,,,,0,1,1,0,1,0,,,
train3867,,,,0,1,1,0,1,0,,,
train3868,,,,0,1,0,1,0,1,,,
train3869,,,,0,1,0,1,0,1,,,
train3870,,,,0,1,0,1,1,0,,,
train3871,,,,0,1,0,1,1,0,,,
train3872,,,,0,1,0,1,0,1,,,
train3873,,,,0,1,0,1,0,1,,,
train3874,,,,0,1,0,1,0,1,,,
train3875,,,,0,1,0,1,0,1,,,
train3876,,,,0,1,0,1,0,1,,,
train3877,,,,1,0,0,1,0,1,,,
train3878,,,,1,0,0,1,0,1,,,
train3879,,,,1,0,0,1,0,1,,,
train3880,,,,0,1,0,1,0,1,,,
train3881,,,,0,1,1,0,0,1,,,
train3882,,,,0,1,1,0,1,0,,,
train3883,,,,0,1,1,0,1,0,,,
train3884,,,,0,1,0,1,0,1,,,
train3885,,,,0,1,0,1,1,0,,,
train3886,,,,0,1,0,1,1,0,,,
train3887,,,,0,1,0,1,1,0,,,
train3888,,,,0,1,0,1,0,1,,,
train3889,,,,0,1,0,1,0,1,,,
train3890,,,,0,1,1,0,0,1,,,
train3891,,,,1,0,1,0,0,1,,,
train3892,,,,0,1,0,1,0,1,,,
train3893,,,,0,1,0,1,0,1,,,
train3894,,,,0,1,0,1,0,1,,,
train3895,,,,1,0,0,1,0,1,,,
train3896,,,,1,0,0,1,0,1,,,
train3897,,,,1,0,0,1,0,1,,,
train3898,,,,1,0,0,1,0,1,,,
train3899,,,,1,0,0,1,1,0,,,
train3900,,,,0,1,1,0,0,1,,,
train3901,,,,0,1,1,0,0,1,,,
train3902,,,,0,1,1,0,0,1,,,
train3903,,,,0,1,1,0,0,1,,,
train3904,,,,0,1,0,1,0,1,,,
train3905,,,,0,1,0,1,0,1,,,
train3906,,,,1,0,1,0,0,1,,,
train3907,,,,1,0,1,0,0,1,,,
train3908,,,,0,1,0,1,0,1,,,
train3909,,,,0,1,0,1,0,1,,,
train3910,,,,0,1,1,0,1,0,,,
train3911,,,,0,1,1,0,1,0,,,
train3912,,,,0,1,1,0,0,1,,,
train3913,,,,0,1,1,0,0,1,,,
train3914,,,,1,0,1,0,1,0,,,
train3915,,,,1,0,1,0,1,0,,,
train3916,,,,0,1,0,1,1,0,,,
train3917,,,,0,1,0,1,1,0,,,
train3918,,,,0,1,1,0,1,0,,,
train3919,,,,0,1,1,0,1,0,,,
train3920,,,,0,1,0,1,0,1,,,
train3921,,,,0,1,0,1,1,0,,,
train3922,,,,0,1,0,1,1,0,,,
train3923,,,,1,0,0,1,1,0,,,
train3924,,,,0,1,0,1,0,1,,,
train3925,,,,0,1,1,0,1,0,,,
train3926,,,,0,1,1,0,1,0,,,
train3927,,,,0,1,1,0,1,0,,,
train3928,,,,0,1,0,1,0,1,,,
train3929,,,,0,1,0,1,0,1,,,
train3930,,,,0,1,0,1,0,1,,,
train3931,,,,0,1,0,1,1,0,,,
train3932,,,,0,1,0,1,1,0,,,
train3933,,,,0,1,0,1,1,0,,,
train3934,,,,0,1,0,1,1,0,,,
train3935,,,,0,1,1,0,1,0,,,
train3936,,,,0,1,1,0,0,1,,,
train3937,,,,0,1,1,0,0,1,,,
train3938,,,,1,0,1,0,0,1,,,
train3939,,,,1,0,1,0,0,1,,,
train3940,,,,1,0,0,1,0,1,,,
train3941,,,,1,0,0,1,1,0,,,
train3942,,,,1,0,0,1,1,0,,,
train3943,,,,1,0,0,1,1,0,,,
train3944,,,,0,1,0,1,1,0,,,
train3945,,,,0,1,0,1,1,0,,,
train3946,,,,0,1,0,1,0,1,,,
train3947,,,,0,1,0,1,1,0,,,
train3948,,,,0,1,0,1,0,1,,,
train3949,,,,0,1,0,1,0,1,,,
train3950,,,,0,1,0,1,0,1,,,
train3951,,,,0,1,0,1,0,1,,,
train3952,,,,1,0,0,1,0,1,,,
train3953,,,,0,1,0,1,0,1,,,
train3954,,,,0,1,0,1,1,0,,,
train3955,,,,0,1,1,0,1,0,,,
train3956,,,,0,1,0,1,0,1,,,
train3957,,,,0,1,0,1,0,1,,,
train3958,,,,0,1,1,0,0,1,,,
train3959,,,,1,0,1,0,0,1,,,
train3960,,,,1,0,1,0,0,1,,,
train3961,,,,1,0,1,0,1,0,,,
train3962,,,,1,0,1,0,1,0,,,
train3963,,,,1,0,1,0,1,0,,,
train3964,,,,1,0,0,1,1,0,,,
train3965,,,,1,0,0,1,1,0,,,
train3966,,,,1,0,1,0,1,0,,,
train3967,,,,1,0,1,0,1,0,,,
train3968,,,,0,1,0,1,0,1,,,
train3969,,,,0,1,0,1,0,1,,,
train3970,,,,1,0,0,1,0,1,,,
train3971,,,,1,0,0,1,0,1,,,
train3972,,,,0,1,0,1,0,1,,,
train3973,,,,0,1,0,1,0,1,,,
train3974,,,,0,1,0,1,0,1,,,
train3975,,,,0,1,0,1,1,0,,,
train3976,,,,0,1,0,1,0,1,,,
train3977,,,,0,1,0,1,0,1,,,
train3978,,,,0,1,1,0,1,0,,,
train3979,,,,0,1,1,0,1,0,,,
train3980,,,,0,1,0,1,0,1,,,
train3981,,,,0,1,0,1,0,1,,,
train3982,,,,0,1,0,1,1,0,,,
train3983,,,,0,1,0,1,1,0,,,
train3984,,,,0,1,0,1,1,0,,,
train3985,,,,1,0,0,1,1,0,,,
train3986,,,,1,0,0,1,1,0,,,
train3987,,,,1,0,0,1,1,0,,,
train3988,,,,0,1,0,1,0,1,,,
train3989,,,,0,1,0,1,0,1,,,
train3990,,,,0,1,1,0,0,1,,,
train3991,,,,0,1,1,0,0,1,,,
train3992,,,,0,1,0,1,1,0,,,
train3993,,,,0,1,0,1,1,0,,,
train3994,,,,0,1,0,1,1,0,,,
train3995,,,,0,1,0,1,1,0,,,
train3996,,,,0,1,0,1,0,1,,,
train3997,,,,0,1,0,1,0,1,,,
train3998,,,,0,1,0,1,0,1,,,
train3999,,,,1,0,0,1,0,1,,,
train4000,,,,0,1,0,1,0,1,,,
train4001,,,,1,0,0,1,0,1,,,
train4002,,,,1,0,0,1,0,1,,,
train4003,,,,1,0,0,1,1,0,,,
train4004,,,,0,1,0,1,0,1,,,
train4005,,,,0,1,0,1,0,1,,,
train4006,,,,0,1,0,1,0,1,,,
train4007,,,,0,1,0,1,0,1,,,
train4008,,,,0,1,0,1,1,0,,,
train4009,,,,0,1,0,1,1,0,,,
train4010,,,,0,1,0,1,1,0,,,
train4011,,,,0,1,1,0,1,0,,,
train4012,,,,0,1,0,1,0,1,,,
train4013,,,,1,0,0,1,0,1,,,
train4014,,,,1,0,0,1,0,1,,,
train4015,,,,1,0,0,1,1,0,,,
train4016,,,,0,1,0,1,0,1,,,
train4017,,,,0,1,0,1,0,1,,,
train4018,,,,1,0,0,1,0,1,,,
train4019,,,,1,0,0,1,0,1,,,
train4020,,,,0,1,0,1,1,0,,,
train4021,,,,0,1,0,1,1,0,,,
train4022,,,,0,1,0,1,1,0,,,
train4023,,,,0,1,0,1,1,0,,,
train4024,,,,0,1,0,1,0,1,,,
train4025,,,,0,1,0,1,1,0,,,
train4026,,,,0,1,1,0,1,0,,,
train4027,,,,1,0,1,0,1,0,,,
train4028,,,,0,1,0,1,0,1,,,
train4029,,,,0,1,0,1,1,0,,,
train4030,,,,0,1,1,0,1,0,,,
train4031,,,,0,1,0,1,1,0,,,
train4032,,,,0,1,0,1,0,1,,,
train4033,,,,0,1,0,1,1,0,,,
train4034,,,,0,1,1,0,1,0,,,
train4035,,,,0,1,1,0,1,0,,,
train4036,,,,1,0,0,1,0,1,,,
train4037,,,,1,0,0,1,0,1,,,
train4038,,,,1,0,0,1,1,0,,,
train4039,,,,1,0,0,1,1,0,,,
train4040,,,,0,1,0,1,0,1,,,
train4041,,,,0,1,0,1,0,1,,,
train4042,,,,1,0,0,1,1,0,,,
train4043,,,,1,0,0,1,1,0,,,
train4044,,,,1,0,0,1,0,1,,,
train4045,,,,1,0,0,1,0,1,,,
train4046,,,,1,0,1,0,0,1,,,
train4047,,,,1,0,1,0,0,1,,,
train4048,,,,0,1,0,1,1,0,,,
train4049,,,,0,1,0,1,1,0,,,
train4050,,,,0,1,0,1,1,0,,,
train4051,,,,1,0,0,1,1,0,,,
train4052,,,,0,1,1,0,0,1,,,
train4053,,,,0,1,1,0,0,1,,,
train4054,,,,0,1,1,0,1,0,,,
train4055,,,,0,1,1,0,1,0,,,
train4056,,,,0,1,0,1,1,0,,,
train4057,,,,0,1,0,1,1,0,,,
train4058,,,,0,1,0,1,1,0,,,
train4059,,,,0,1,0,1,1,0,,,
train4060,,,,0,1,0,1,0,1,,,
train4061,,,,0,1,0,1,0,1,,,
train4062,,,,0,1,0,1,0,1,,,
train4063,,,,0,1,0,1,0,1,,,
train4064,,,,0,1,0,1,0,1,,,
train4065,,,,0,1,0,1,0,1,,,
train4066,,,,0,1,0,1,0,1,,,
train4067,,,,0,1,1,0,0,1,,,
train4068,,,,0,1,0,1,0,1,,,
train4069,,,,0,1,0,1,0,1,,,
train4070,,,,1,0,0,1,1,0,,,
train4071,,,,1,0,0,1,1,0,,,
train4072,,,,1,0,0,1,1,0,,,
train4073,,,,1,0,0,1,1,0,,,
train4074,,,,1,0,0,1,1,0,,,
train4075,,,,1,0,0,1,1,0,,,
train4076,,,,0,1,1,0,0,1,,,
train4077,,,,0,1,1,0,0,1,,,
train4078,,,,0,1,1,0,0,1,,,
train4079,,,,0,1,1,0,0,1,,,
train4080,,,,1,0,0,1,1,0,,,
train4081,,,,1,0,0,1,1,0,,,
train4082,,,,1,0,0,1,1,0,,,
train4083,,,,1,0,0,1,1,0,,,
train4084,,,,0,1,1,0,1,0,,,
train4085,,,,0,1,1,0,1,0,,,
train4086,,,,0,1,1,0,1,0,,,
train4087,,,,0,1,1,0,1,0,,,
train4088,,,,0,1,1,0,1,0,,,
train4089,,,,0,1,1,0,1,0,,,
train4090,,,,0,1,1,0,1,0,,,
train4091,,,,0,1,1,0,1,0,,,
train4092,,,,1,0,1,0,1,0,,,
train4093,,,,1,0,1,0,1,0,,,
train4094,,,,1,0,1,0,1,0,,,
train4095,,,,1,0,1,0,1,0,,,
train4096,,,,1,0,0,1,0,1,,,
train4097,,,,1,0,0,1,0,1,,,
train4098,,,,1,0,0,1,1,0,,,
train4099,,,,1,0,0,1,1,0,,,
train4100,,,,0,1,0,1,0,1,,,
train4101,,,,0,1,0,1,0,1,,,
train4102,,,,0,1,0,1,0,1,,,
train4103,,,,0,1,1,0,1,0,,,
train4104,,,,1,0,1,0,0,1,,,
train4105,,,,1,0,1,0,0,1,,,
train4106,,,,1,0,1,0,0,1,,,
train4107,,,,1,0,1,0,0,1,,,
train4108,,,,1,0,0,1,0,1,,,
train4109,,,,1,0,0,1,1,0,,,
train4110,,,,1,0,0,1,1,0,,,
train4111,,,,1,0,0,1,1,0,,,
train4112,,,,0,1,0,1,0,1,,,
train4113,,,,0,1,0,1,0,1,,,
train4114,,,,0,1,0,1,0,1,,,
train4115,,,,1,0,0,1,0,1,,,
train4116,,,,0,1,0,1,0,1,,,
train4117,,,,0,1,0,1,0,1,,,
train4118,,,,0,1,0,1,0,1,,,
train4119,,,,0,1,1,0,0,1,,,
train4120,,,,0,1,0,1,0,1,,,
train4121,,,,0,1,0,1,0,1,,,
train4122,,,,0,1,0,1,0,1,,,
train4123,,,,0,1,0,1,1,0,,,
train4124,,,,0,1,0,1,0,1,,,
train4125,,,,1,0,0,1,0,1,,,
train4126,,,,1,0,0,1,0,1,,,
train4127,,,,1,0,0,1,0,1,,,
train4128,,,,0,1,0,1,0,1,,,
train4129,,,,0,1,0,1,0,1,,,
train4130,,,,0,1,0,1,0,1,,,
train4131,,,,0,1,1,0,0,1,,,
train4132,,,,0,1,0,1,0,1,,,
train4133,,,,0,1,0,1,0,1,,,
train4134,,,,0,1,0,1,0,1,,,
train4135,,,,1,0,0,1,0,1,,,
train4136,,,,0,1,1,0,0,1,,,
train4137,,,,0,1,1,0,0,1,,,
train4138,,,,1,0,1,0,0,1,,,
train4139,,,,1,0,1,0,0,1,,,
train4140,,,,0,1,0,1,1,0,,,
train4141,,,,0,1,0,1,1,0,,,
train4142,,,,0,1,1,0,1,0,,,
train4143,,,,0,1,1,0,1,0,,,
train4144,,,,0,1,1,0,0,1,,,
train4145,,,,0,1,1,0,0,1,,,
train4146,,,,0,1,1,0,0,1,,,
train4147,,,,0,1,1,0,1,0,,,
train4148,,,,1,0,0,1,0,1,,,
train4149,,,,1,0,0,1,0,1,,,
train4150,,,,1,0,0,1,0,1,,,
train4151,,,,1,0,1,0,0,1,,,
train4152,,,,1,0,0,1,0,1,,,
train4153,,,,1,0,0,1,1,0,,,
train4154,,,,1,0,0,1,1,0,,,
train4155,,,,1,0,0,1,1,0,,,
train4156,,,,0,1,1,0,0,1,,,
train4157,,,,1,0,1,0,0,1,,,
train4158,,,,1,0,1,0,0,1,,,
train4159,,,,1,0,1,0,0,1,,,
train4160,,,,1,0,1,0,1,0,,,
train4161,,,,1,0,1,0,1,0,,,
train4162,,,,1,0,1,0,1,0,,,
train4163,,,,1,0,1,0,1,0,,,
train4164,,,,1,0,1,0,1,0,,,
train4165,,,,1,0,1,0,1,0,,,
train4166,,,,1,0,1,0,1,0,,,
train4167,,,,1,0,1,0,1,0,,,
train4168,,,,0,1,0,1,1,0,,,
train4169,,,,0,1,0,1,1,0,,,
train4170,,,,0,1,0,1,1,0,,,
train4171,,,,0,1,0,1,1,0,,,
train4172,,,,0,1,1,0,0,1,,,
train4173,,,,0,1,1,0,0,1,,,
train4174,,,,0,1,1,0,0,1,,,
train4175,,,,0,1,1,0,0,1,,,
train4176,,,,0,1,0,1,0,1,,,
train4177,,,,0,1,0,1,0,1,,,
train4178,,,,1,0,0,1,0,1,,,
train4179,,,,1,0,0,1,1,0,,,
train4180,,,,0,1,0,1,0,1,,,
train4181,,,,0,1,0,1,0,1,,,
train4182,,,,0,1,0,1,1,0,,,
train4183,,,,0,1,0,1,1,0,,,
train4184,,,,0,1,0,1,1,0,,,
train4185,,,,0,1,0,1,1,0,,,
train4186,,,,0,1,0,1,1,0,,,
train4187,,,,0,1,1,0,1,0,,,
train4188,,,,0,1,1,0,1,0,,,
train4189,,,,0,1,1,0,1,0,,,
train4190,,,,0,1,1,0,1,0,,,
train4191,,,,1,0,1,0,1,0,,,
train4192,,,,1,0,0,1,0,1,,,
train4193,,,,1,0,0,1,0,1,,,
train4194,,,,1,0,0,1,0,1,,,
train4195,,,,1,0,0,1,0,1,,,
train4196,,,,0,1,0,1,0,1,,,
train4197,,,,0,1,0,1,1,0,,,
train4198,,,,0,1,0,1,1,0,,,
train4199,,,,0,1,0,1,1,0,,,
train4200,,,,0,1,0,1,0,1,,,
train4201,,,,0,1,0,1,0,1,,,
train4202,,,,0,1,0,1,0,1,,,
train4203,,,,0,1,0,1,0,1,,,
train4204,,,,0,1,0,1,0,1,,,
train4205,,,,0,1,0,1,0,1,,,
train4206,,,,0,1,0,1,1,0,,,
train4207,,,,0,1,0,1,1,0,,,
train4208,,,,0,1,0,1,0,1,,,
train4209,,,,1,0,0,1,0,1,,,
train4210,,,,1,0,0,1,1,0,,,
train4211,,,,1,0,1,0,1,0,,,
train4212,,,,0,1,0,1,0,1,,,
train4213,,,,1,0,1,0,0,1,,,
train4214,,,,1,0,1,0,0,1,,,
train4215,,,,1,0,1,0,1,0,,,
train4216,,,,1,0,0,1,0,1,,,
train4217,,,,1,0,1,0,0,1,,,
train4218,,,,1,0,1,0,0,1,,,
train4219,,,,1,0,1,0,0,1,,,
train4220,,,,0,1,0,1,0,1,,,
train4221,,,,1,0,0,1,1,0,,,
train4222,,,,1,0,0,1,1,0,,,
train4223,,,,1,0,0,1,1,0,,,
train4224,,,,0,1,0,1,0,1,,,
train4225,,,,0,1,0,1,0,1,,,
train4226,,,,0,1,0,1,1,0,,,
train4227,,,,0,1,0,1,1,0,,,
train4228,,,,0,1,0,1,0,1,,,
train4229,,,,0,1,0,1,0,1,,,
train4230,,,,0,1,0,1,0,1,,,
train4231,,,,0,1,0,1,0,1,,,
train4232,,,,1,0,0,1,0,1,,,
train4233,,,,1,0,1,0,0,1,,,
train4234,,,,1,0,1,0,0,1,,,
train4235,,,,1,0,1,0,1,0,,,
train4236,,,,1,0,1,0,0,1,,,
train4237,,,,1,0,1,0,1,0,,,
train4238,,,,1,0,1,0,1,0,,,
train4239,,,,1,0,1,0,1,0,,,
train4240,,,,1,0,1,0,1,0,,,
train4241,,,,1,0,1,0,1,0,,,
train4242,,,,1,0,1,0,1,0,,,
train4243,,,,1,0,1,0,1,0,,,
train4244,,,,1,0,1,0,1,0,,,
train4245,,,,1,0,1,0,1,0,,,
train4246,,,,1,0,1,0,1,0,,,
train4247,,,,1,0,1,0,1,0,,,
train4248,,,,1,0,0,1,1,0,,,
train4249,,,,1,0,0,1,1,0,,,
train4250,,,,1,0,0,1,1,0,,,
train4251,,,,1,0,0,1,1,0,,,
train4252,,,,0,1,0,1,0,1,,,
train4253,,,,0,1,1,0,0,1,,,
train4254,,,,1,0,1,0,0,1,,,
train4255,,,,1,0,1,0,1,0,,,
train4256,,,,0,1,0,1,1,0,,,
train4257,,,,0,1,0,1,1,0,,,
train4258,,,,0,1,0,1,1,0,,,
train4259,,,,0,1,0,1,1,0,,,
train4260,,,,1,0,0,1,0,1,,,
train4261,,,,1,0,0,1,0,1,,,
train4262,,,,1,0,0,1,0,1,,,
train4263,,,,1,0,0,1,0,1,,,
train4264,,,,1,0,0,1,0,1,,,
train4265,,,,1,0,0,1,1,0,,,
train4266,,,,1,0,0,1,1,0,,,
train4267,,,,1,0,0,1,1,0,,,
train4268,,,,1,0,1,0,0,1,,,
train4269,,,,1,0,1,0,0,1,,,
train4270,,,,1,0,1,0,0,1,,,
train4271,,,,1,0,1,0,0,1,,,
train4272,,,,0,1,0,1,0,1,,,
train4273,,,,0,1,0,1,0,1,,,
train4274,,,,1,0,0,1,0,1,,,
train4275,,,,1,0,0,1,1,0,,,
train4276,,,,1,0,0,1,0,1,,,
train4277,,,,1,0,1,0,0,1,,,
train4278,,,,1,0,1,0,0,1,,,
train4279,,,,1,0,1,0,0,1,,,
train4280,,,,0,1,0,1,0,1,,,
train4281,,,,0,1,1,0,0,1,,,
train4282,,,,0,1,1,0,1,0,,,
train4283,,,,0,1,1,0,1,0,,,
train4284,,,,0,1,0,1,1,0,,,
train4285,,,,1,0,0,1,1,0,,,
train4286,,,,1,0,0,1,1,0,,,
train4287,,,,1,0,0,1,1,0,,,
train4288,,,,1,0,1,0,1,0,,,
train4289,,,,1,0,1,0,1,0,,,
train4290,,,,1,0,1,0,1,0,,,
train4291,,,,1,0,1,0,1,0,,,
train4292,,,,1,0,1,0,0,1,,,
train4293,,,,1,0,1,0,0,1,,,
train4294,,,,1,0,1,0,0,1,,,
train4295,,,,1,0,1,0,0,1,,,
train4296,,,,0,1,1,0,0,1,,,
train4297,,,,1,0,1,0,0,1,,,
train4298,,,,1,0,1,0,0,1,,,
train4299,,,,1,0,1,0,0,1,,,
train4300,,,,1,0,0,1,0,1,,,
train4301,,,,1,0,0,1,0,1,,,
train4302,,,,1,0,0,1,0,1,,,
train4303,,,,1,0,0,1,0,1,,,
train4304,,,,0,1,0,1,1,0,,,
train4305,,,,0,1,0,1,1,0,,,
train4306,,,,0,1,0,1,1,0,,,
train4307,,,,0,1,0,1,1,0,,,
train4308,,,,0,1,1,0,0,1,,,
train4309,,,,0,1,1,0,0,1,,,
train4310,,,,0,1,1,0,1,0,,,
train4311,,,,0,1,1,0,1,0,,,
train4312,,,,0,1,0,1,0,1,,,
train4313,,,,0,1,0,1,1,0,,,
train4314,,,,0,1,1,0,1,0,,,
train4315,,,,1,0,1,0,1,0,,,
train4316,,,,0,1,0,1,0,1,,,
train4317,,,,0,1,0,1,0,1,,,
train4318,,,,1,0,1,0,0,1,,,
train4319,,,,1,0,1,0,0,1,,,
train4320,,,,1,0,1,0,1,0,,,
train4321,,,,1,0,1,0,1,0,,,
train4322,,,,1,0,1,0,1,0,,,
train4323,,,,1,0,1,0,1,0,,,
train4324,,,,0,1,1,0,0,1,,,
train4325,,,,1,0,1,0,1,0,,,
train4326,,,,1,0,1,0,1,0,,,
train4327,,,,1,0,1,0,1,0,,,
train4328,,,,0,1,1,0,0,1,,,
train4329,,,,0,1,1,0,0,1,,,
train4330,,,,0,1,1,0,0,1,,,
train4331,,,,0,1,1,0,1,0,,,
train4332,,,,1,0,0,1,1,0,,,
train4333,,,,1,0,0,1,1,0,,,
train4334,,,,1,0,0,1,1,0,,,
train4335,,,,1,0,1,0,1,0,,,
train4336,,,,0,1,0,1,0,1,,,
train4337,,,,0,1,0,1,1,0,,,
train4338,,,,0,1,1,0,1,0,,,
train4339,,,,1,0,1,0,1,0,,,
train4340,,,,0,1,0,1,0,1,,,
train4341,,,,0,1,0,1,0,1,,,
train4342,,,,0,1,1,0,0,1,,,
train4343,,,,1,0,1,0,0,1,,,
train4344,,,,1,0,1,0,1,0,,,
train4345,,,,1,0,1,0,1,0,,,
train4346,,,,1,0,1,0,1,0,,,
train4347,,,,1,0,1,0,1,0,,,
train4348,,,,1,0,1,0,0,1,,,
train4349,,,,1,0,1,0,0,1,,,
train4350,,,,1,0,1,0,1,0,,,
train4351,,,,1,0,1,0,1,0,,,
train4352,,,,0,1,0,1,0,1,,,
train4353,,,,0,1,0,1,0,1,,,
train4354,,,,0,1,0,1,1,0,,,
train4355,,,,0,1,0,1,1,0,,,
train4356,,,,0,1,0,1,0,1,,,
train4357,,,,0,1,0,1,0,1,,,
train4358,,,,0,1,1,0,0,1,,,
train4359,,,,0,1,1,0,0,1,,,
train4360,,,,0,1,0,1,0,1,,,
train4361,,,,0,1,0,1,0,1,,,
train4362,,,,1,0,1,0,0,1,,,
train4363,,,,1,0,1,0,1,0,,,
train4364,,,,0,1,0,1,0,1,,,
train4365,,,,0,1,0,1,0,1,,,
train4366,,,,0,1,1,0,1,0,,,
train4367,,,,0,1,1,0,1,0,,,
train4368,,,,1,0,0,1,0,1,,,
train4369,,,,1,0,0,1,0,1,,,
train4370,,,,1,0,1,0,0,1,,,
train4371,,,,1,0,1,0,0,1,,,
train4372,,,,0,1,0,1,1,0,,,
train4373,,,,0,1,0,1,1,0,,,
train4374,,,,1,0,0,1,1,0,,,
train4375,,,,1,0,0,1,1,0,,,
train4376,,,,1,0,0,1,1,0,,,
train4377,,,,1,0,0,1,1,0,,,
train4378,,,,1,0,0,1,1,0,,,
train4379,,,,1,0,0,1,1,0,,,
train4380,,,,1,0,1,0,0,1,,,
train4381,,,,1,0,1,0,0,1,,,
train4382,,,,1,0,1,0,0,1,,,
train4383,,,,1,0,1,0,0,1,,,
train4384,,,,0,1,0,1,0,1,,,
train4385,,,,0,1,0,1,0,1,,,
train4386,,,,0,1,0,1,0,1,,,
train4387,,,,0,1,0,1,0,1,,,
train4388,,,,0,1,0,1,0,1,,,
train4389,,,,1,0,0,1,0,1,,,
train4390,,,,1,0,0,1,0,1,,,
train4391,,,,1,0,1,0,0,1,,,
train4392,,,,0,1,0,1,0,1,,,
train4393,,,,0,1,0,1,1,0,,,
train4394,,,,0,1,1,0,1,0,,,
train4395,,,,0,1,1,0,1,0,,,
train4396,,,,0,1,0,1,0,1,,,
train4397,,,,0,1,0,1,1,0,,,
train4398,,,,0,1,0,1,1,0,,,
train4399,,,,1,0,0,1,1,0,,,
train4400,,,,0,1,0,1,0,1,,,
train4401,,,,0,1,0,1,0,1,,,
train4402,,,,0,1,0,1,0,1,,,
train4403,,,,0,1,0,1,0,1,,,
